Time,hour_of_day,day_of_year,solar_elevation_deg,track_mean,tracking_regime,Tair_WS,Tair_S1_center,wind_speed_kmh,Albedo_S1,Albedo_S2,Tsoil_S1_mean,Tsoil_S2_mean,Tsoil_S1_mean_lag_6h,Tsoil_S1_mean_lag_12h,VWC_S1_mean,VWC_S2_mean,VWC_diff_S1_minus_S2,ePAR_S1_mean,ePAR_S2_mean,IEC,energy_score,crop_score
2025-08-26 12:00:00,12,238,58.57200796888636,30.4,TRACKING_PM,26.4,28.5,9.66,110.0,104.03333333333335,30.15,30.25,25.8,24.1,16.799999999999997,14.3,2.4999999999999964,631.0,727.0,0.6907226435536296,0.863445287107259,0.518
2025-08-26 18:00:00,18,238,6.567928000751108,0.2612,HORIZONTAL,24.3,25.2,6.54,12.653233333333333,8.831999999999999,27.25,27.15,30.15,25.8,16.549999999999997,14.25,2.299999999999997,1.77,1.71,0.15572568436258577,0.11562470205850488,0.19582666666666665
2025-08-27 00:00:00,0,239,0.0,-0.5835999999999999,HORIZONTAL,23.5,24.4,6.17,-1.046,-1.33,25.25,25.3,27.25,30.15,16.25,14.100000000000001,2.1499999999999986,3.335,2.6550000000000002,0.07608166666666667,0.0,0.15216333333333334
2025-08-27 06:00:00,6,239,6.327472019374241,-29.919999999999998,TRACKING_AM,25.7,28.0,12.7,32.3613,32.23566666666667,26.4,26.6,25.25,27.25,16.25,13.95,2.3000000000000007,782.0,657.0,0.3701489707475623,0.24729794149512463,0.493
2025-08-27 12:00:00,12,239,58.20530367463816,30.380000000000003,TRACKING_PM,26.8,29.1,14.9,93.53333333333335,86.8,29.9,30.0,26.4,25.25,16.3,14.100000000000001,2.1999999999999993,561.0,628.5,0.6264654207295053,0.6900975081256772,0.5628333333333334
2025-08-27 18:00:00,18,239,6.327472019374241,0.2318,HORIZONTAL,25.0,26.1,10.8,3.387,2.783333333333333,27.35,27.35,29.9,26.4,15.950000000000001,13.899999999999999,2.0500000000000025,1.415,1.26,0.10772698176236911,0.02756229685807151,0.1878916666666667
2025-08-28 00:00:00,0,240,0.0,-0.5544,HORIZONTAL,23.7,24.5,3.12,-1.45,-1.5366666666666668,25.8,25.9,27.35,29.9,15.7,13.7,2.0,4.765000000000001,4.279999999999999,0.08000750000000004,0.0,0.16001500000000007
2025-08-28 06:00:00,6,240,6.085001632925387,-29.880000000000003,TRACKING_AM,24.6,25.4,1.99,5.023,4.301733333333334,25.5,25.65,25.8,27.35,15.5,13.600000000000001,1.8999999999999986,309.5,308.5,0.2045909534127844,0.0516819068255688,0.35750000000000004
2025-08-28 12:00:00,12,240,57.835756084827594,30.3,TRACKING_PM,25.4,27.1,10.5,73.26666666666667,70.10000000000001,28.35,28.7,25.5,25.8,15.45,13.65,1.799999999999999,577.0,624.0,0.5752333875045144,0.5613001083423619,0.5891666666666667
2025-08-28 18:00:00,18,240,6.085001632925387,0.2062,HORIZONTAL,19.8,20.4,6.03,4.245333333333334,3.2738666666666667,24.4,23.05,28.35,25.5,39.7,33.35,6.350000000000001,1.5550000000000002,1.28,0.18356531690140843,0.025685633802816906,0.34144499999999994
2025-08-29 00:00:00,0,241,0.0,-0.5206000000000001,HORIZONTAL,18.8,19.7,5.51,0.4603333333333333,-0.17833333333333334,21.799999999999997,21.65,24.4,28.35,33.55,24.0,9.549999999999997,5.345000000000001,4.5600000000000005,0.22256749999999995,0.0,0.4451349999999999
2025-08-29 06:00:00,6,241,5.840591296132964,-29.8,TRACKING_AM,21.8,23.4,8.43,34.07333333333333,31.94333333333333,22.0,22.25,21.799999999999997,24.4,26.1,22.0,4.100000000000001,1043.5,824.5,0.4687467136150235,0.4363267605633803,0.5011666666666668
2025-08-29 12:00:00,12,241,57.46347470438096,30.2,TRACKING_PM,26.1,27.5,13.2,93.66666666666667,90.76666666666667,24.65,24.799999999999997,22.0,21.799999999999997,23.25,19.45,3.8000000000000007,579.0,708.0,0.7723462441314554,0.8698591549295774,0.6748333333333333
2025-08-29 18:00:00,18,241,5.840591296132964,0.1706,HORIZONTAL,22.0,22.4,6.44,14.173666666666668,9.94,22.7,22.7,24.65,22.0,21.549999999999997,18.55,2.9999999999999964,1.375,2.105,0.1953337883712531,0.16084091007583964,0.22982666666666657
2025-08-30 00:00:00,0,242,0.0,-0.5012000000000001,HORIZONTAL,18.1,18.8,3.44,-0.44106666666666666,-0.7186666666666667,20.85,21.049999999999997,22.7,24.65,21.25,18.1,3.1499999999999986,4.995,8.27,0.09404416666666669,0.0,0.18808833333333339
2025-08-30 06:00:00,6,242,5.594316392021746,-29.7,TRACKING_AM,24.0,25.8,7.54,29.346666666666668,28.793333333333333,22.95,23.049999999999997,20.85,22.7,21.15,18.2,2.9499999999999993,1261.5,953.0,0.3915446912242686,0.4965893824485374,0.28649999999999987
2025-08-30 12:00:00,12,242,57.08856984830573,30.1,TRACKING_PM,24.9,26.5,11.3,97.83333333333333,102.26666666666667,26.0,26.4,22.95,20.85,20.8,18.65,2.150000000000002,626.5,763.0,0.7904697544239798,0.9541061755146262,0.6268333333333334
2025-08-30 18:00:00,18,242,5.594316392021746,0.1472,HORIZONTAL,23.0,23.9,7.3,13.99,9.950000000000001,24.0,24.15,26.0,22.95,20.35,18.4,1.9500000000000028,1.335,1.19,0.1979125740339473,0.15681681473456122,0.23900833333333338
2025-08-31 00:00:00,0,243,0.0,-0.47400000000000003,HORIZONTAL,21.4,22.1,3.11,-1.2966666666666666,-1.51,22.75,22.95,24.0,26.0,20.1,18.25,1.8500000000000014,6.0600000000000005,10.2,0.1068766666666667,0.0,0.2137533333333334
2025-08-31 06:00:00,6,243,5.346253201260911,-29.6,TRACKING_AM,25.7,26.5,6.22,32.31033333333333,34.51666666666667,24.7,25.15,22.75,24.0,20.200000000000003,18.200000000000003,2.0,1083.0,883.0,0.4294013181654027,0.4636359696641387,0.39516666666666667
2025-08-31 12:00:00,12,243,56.711152609002,30.0,TRACKING_PM,27.1,27.9,9.54,89.36666666666667,99.10000000000001,28.4,29.15,24.7,22.75,20.35,18.6,1.75,482.0,623.0,0.719701968219574,0.7672372697724811,0.6721666666666668
2025-08-31 18:00:00,18,243,5.346253201260911,0.1278,HORIZONTAL,25.3,25.6,2.3,4.233333333333333,3.7366666666666664,25.8,26.1,28.4,24.7,20.1,18.299999999999997,1.8000000000000043,0.47100000000000003,0.5015000000000001,0.15810360012639943,0.04488303358613218,0.2713241666666667
2025-09-01 00:00:00,0,244,0.0,-0.4426,HORIZONTAL,22.5,23.6,5.92,-1.3366666666666667,-1.55,24.4,24.7,25.8,28.4,19.9,18.049999999999997,1.8500000000000014,1.002,1.1749999999999998,0.11886283333333328,0.0,0.23772566666666656
2025-09-01 06:00:00,6,244,5.096478870413032,-29.5,TRACKING_AM,23.2,24.6,6.54,28.375333333333334,31.030666666666672,24.85,25.15,24.4,25.8,19.75,17.950000000000003,1.7999999999999972,1090.0,868.0,0.3529757313109426,0.3159514626218852,0.39
2025-09-01 12:00:00,12,244,56.331334823343006,29.9,TRACKING_PM,25.8,27.4,12.3,124.33333333333333,121.56666666666666,27.7,28.75,24.85,24.4,19.9,18.1,1.7999999999999972,635.5,792.5,0.7703747742867462,0.9145828819068256,0.6261666666666668
2025-09-01 18:00:00,18,244,5.096478870413032,0.09903999999999999,HORIZONTAL,20.9,19.3,-0.069,20.158,17.331,24.1,24.6,27.7,24.85,19.6,17.85,1.75,0.000512,0.006149999999999999,0.2188642450390033,0.21139293607800652,0.2263355540000001
2025-09-02 00:00:00,0,245,0.0,-0.4234,HORIZONTAL,18.4,19.1,5.87,-0.4845,-0.6995,21.299999999999997,21.85,24.1,27.7,19.35,17.5,1.8500000000000014,4.505,5.17,0.08302916666666668,0.0,0.16605833333333336
2025-09-02 06:00:00,6,245,4.845071379120643,-29.4,TRACKING_AM,22.3,24.2,8.15,44.669999999999995,44.333333333333336,23.25,23.55,21.299999999999997,24.1,19.3,17.45,1.8500000000000014,1179.0,912.0,0.32704604550379196,0.353092091007584,0.30099999999999993
2025-09-02 12:00:00,12,245,55.949229039535794,29.8,TRACKING_PM,25.3,27.2,14.5,140.0,127.5,27.25,28.2,23.25,21.299999999999997,19.4,17.700000000000003,1.6999999999999957,575.5,719.0,0.7731236908631275,0.8885807150595882,0.6576666666666667
2025-09-02 18:00:00,18,245,4.845071379120643,0.07128,HORIZONTAL,22.6,22.9,3.47,9.233333333333334,7.136666666666667,24.549999999999997,25.1,27.25,23.25,19.25,17.5,1.75,0.596,0.5780000000000001,0.14733368400144456,0.06777603466955581,0.2268913333333333
2025-09-03 00:00:00,0,246,0.0,-0.4024,HORIZONTAL,19.2,19.8,4.42,-0.2823333333333333,-0.4116666666666666,22.0,22.6,24.549999999999997,27.25,19.0,17.2,1.8000000000000007,3.485,6.025,0.08591833333333336,0.0,0.17183666666666672
2025-09-03 06:00:00,6,246,4.592109506268055,-29.3,TRACKING_AM,24.2,25.8,8.87,42.818000000000005,39.193333333333335,24.5,25.0,22.0,24.549999999999997,19.0,17.15,1.8500000000000014,1159.0,936.0,0.3956583604189238,0.472650054171181,0.31866666666666665
2025-09-03 12:00:00,12,246,55.56494848377061,29.7,TRACKING_PM,26.0,28.2,14.1,148.33333333333334,132.33333333333334,29.15,29.9,24.5,22.0,19.2,17.3,1.8999999999999986,603.0,707.5,0.7855063199711088,0.9516793066088841,0.6193333333333334
2025-09-03 18:00:00,18,246,4.592109506268055,0.05486,HORIZONTAL,23.7,24.6,5.52,16.503333333333334,9.74,26.55,26.75,29.15,24.5,19.05,17.15,1.9000000000000021,1.4700000000000002,0.933,0.19902369248826293,0.14157971830985916,0.2564676666666667
2025-09-04 00:00:00,0,247,0.0,-0.376,HORIZONTAL,20.6,21.4,4.36,-0.3065,-0.301,23.2,23.65,26.55,29.15,18.65,16.8,1.8499999999999979,1.113,1.31,0.09098716666666667,0.0,0.18197433333333335
2025-09-04 06:00:00,6,247,4.337672795158416,-29.2,TRACKING_AM,25.2,26.7,7.52,42.5713,39.806333333333335,25.8,26.15,23.2,26.55,18.5,16.799999999999997,1.7000000000000028,910.5,728.0,0.4326608884073673,0.3813217768147346,0.48399999999999993
2025-09-04 12:00:00,12,247,55.17860702666964,29.6,TRACKING_PM,26.7,28.4,12.3,135.66666666666666,120.33333333333333,29.55,30.049999999999997,25.8,23.2,18.6,17.0,1.6000000000000014,580.5,693.5,0.7382892741061756,0.8625785482123511,0.6140000000000001
2025-09-04 18:00:00,18,247,4.337672795158416,0.031080000000000003,HORIZONTAL,23.9,24.6,5.82,12.718000000000002,8.692666666666666,26.55,26.8,29.55,25.8,18.700000000000003,16.9,1.8000000000000043,0.32999999999999996,0.6034999999999999,0.1809569231672084,0.11343601300108344,0.2484778333333334
2025-09-05 00:00:00,0,248,0.0,-0.3566,HORIZONTAL,22.2,23.0,6.5,-1.46,-1.4566666666666668,24.35,24.8,26.55,29.55,18.45,16.65,1.8000000000000007,3.4699999999999998,2.72,0.10078166666666667,0.0,0.20156333333333334
2025-09-05 06:00:00,6,248,4.081841517746948,-29.1,TRACKING_AM,23.2,25.4,9.18,45.454,44.18366666666666,25.7,26.0,24.35,26.55,18.4,16.7,1.6999999999999993,1049.0,878.0,0.3755872878295413,0.36850790899241603,0.38266666666666665
2025-09-05 12:00:00,12,248,54.79031914954452,29.5,TRACKING_PM,24.0,26.0,10.3,143.66666666666666,128.33333333333334,29.3,29.75,25.7,24.35,18.5,17.0,1.5,614.0,618.0,0.763493950884796,0.8948212351029252,0.6321666666666668
2025-09-05 18:00:00,18,248,4.081841517746948,0.02195,HORIZONTAL,20.4,20.7,0.802,16.590666666666667,10.737666666666668,25.25,25.450000000000003,29.3,25.7,18.25,16.75,1.5,0.9445,0.664,0.17713565285301558,0.14006847237269776,0.21420283333333337
2025-09-06 00:00:00,0,249,0.0,-0.3356,HORIZONTAL,17.6,18.4,5.42,0.17400000000000002,0.11936666666666666,22.15,22.65,25.25,29.3,18.0,16.5,1.5,4.62,6.715,0.07588916666666667,0.0,0.15177833333333335
2025-09-06 06:00:00,6,249,3.8246966379737164,-29.04,TRACKING_AM,24.1,25.2,6.55,45.276666666666664,41.04666666666667,24.85,25.2,22.15,25.25,18.0,16.45,1.5500000000000007,1128.0,928.0,0.38815790899241603,0.46181581798483207,0.3145
2025-09-06 12:00:00,12,249,54.400199910473155,29.4,TRACKING_PM,25.8,26.6,5.98,132.33333333333334,117.3,29.6,30.6,24.85,22.15,18.2,16.7,1.5,344.0,458.0,0.6860700613940052,0.8814734561213435,0.4906666666666667
2025-09-06 18:00:00,18,249,3.8246966379737164,0.004222562000000001,HORIZONTAL,22.7,22.9,0.608,13.739666666666666,10.383000000000001,26.2,26.65,29.6,24.85,18.1,16.6,1.5,0.518,0.603,0.17476812983026363,0.11799592632719394,0.23154033333333335
2025-09-07 00:00:00,0,250,0.0,-0.3216,HORIZONTAL,21.2,22.1,3.44,-0.759,-1.1643333333333332,24.1,24.65,26.2,29.6,18.05,16.450000000000003,1.5999999999999979,3.92,4.805,0.09520416666666665,0.0,0.1904083333333333
2025-09-07 06:00:00,6,250,3.5663197742397834,-28.939999999999998,TRACKING_AM,25.5,26.9,5.6,40.06633333333333,36.98666666666667,25.85,26.55,24.1,26.2,18.049999999999997,16.35,1.6999999999999957,840.5,740.5,0.3608491513181654,0.22603163596966416,0.4956666666666667
2025-09-07 12:00:00,12,250,54.00836491020555,29.3,TRACKING_PM,27.3,29.0,8.29,116.89999999999999,101.76666666666667,29.9,31.05,25.85,24.1,18.6,16.55,2.0500000000000007,801.0,917.5,0.5693421812928856,0.6923510292524377,0.44633333333333336
2025-09-07 18:00:00,18,250,3.5663197742397834,-0.0088628,HORIZONTAL,23.9,24.4,2.49,-1.395,-1.54,26.5,26.9,29.9,25.85,18.9,16.35,2.549999999999997,-0.0128,-0.006325,0.122,0.0,0.244
2025-09-08 00:00:00,0,251,0.0,-0.2966,HORIZONTAL,23.3,24.1,4.75,-0.8003333333333332,-1.1900000000000002,25.1,25.549999999999997,26.5,29.9,18.8,16.15,2.650000000000002,1.2000000000000002,1.025,0.10662083333333335,0.0,0.2132416666666667
2025-09-08 06:00:00,6,251,3.306793161072589,-28.880000000000003,TRACKING_AM,24.1,25.7,,18.705000000000002,18.386666666666667,28.05,27.3,25.1,26.5,18.85,16.0,2.8500000000000014,11.655000000000001,6.4350000000000005,0.1773956681112315,0.09059466955579633,0.2641966666666667
2025-09-18 06:00:00,6,261,0.6667426813877544,-27.8,TRACKING_AM,24.9,27.7,,23.923333333333336,23.391333333333336,25.450000000000003,25.549999999999997,19.4,23.25,12.55,8.985,3.5650000000000013,1172.0,836.5,0.3175475081256772,0.3545950162513543,0.2805000000000001
2025-09-18 12:00:00,12,261,49.61844114162623,28.0,TRACKING_PM,26.9,27.7,,82.76666666666667,75.56666666666666,28.5,29.450000000000003,25.450000000000003,19.4,14.5,12.7,1.8000000000000007,488.5,596.5,0.6892848501263995,0.8364030335861323,0.5421666666666667
2025-09-18 18:00:00,18,261,0.6667426813877544,-0.03858,HORIZONTAL,23.4,23.3,,5.444,3.5596666666666668,26.75,27.1,28.5,25.450000000000003,15.75,14.85,0.9000000000000004,0.036699999999999997,-0.010884999999999999,0.12848117140574217,0.07045373781148431,0.186508605
2025-09-19 00:00:00,0,262,0.0,-0.13040000000000002,HORIZONTAL,20.4,21.1,,-0.05346666666666666,-0.42399999999999993,24.7,24.799999999999997,26.75,28.5,16.450000000000003,14.950000000000001,1.5000000000000018,1.4,1.145,0.07725750000000005,0.0,0.1545150000000001
2025-09-19 06:00:00,6,262,0.40013209392023114,-27.7,TRACKING_AM,24.4,25.9,,23.533333333333335,22.462666666666667,25.3,25.75,24.7,26.75,16.85,15.0,1.8500000000000014,1014.0,823.0,0.36110550740339475,0.3593776814734561,0.36283333333333334
2025-09-19 12:00:00,12,262,49.21518423892398,27.9,TRACKING_PM,25.4,27.1,,87.10000000000001,78.86666666666666,28.35,29.450000000000003,25.3,24.7,17.299999999999997,15.4,1.8999999999999968,499.0,580.5,0.7262731130371975,0.8747128927410618,0.5778333333333332
2025-09-19 18:00:00,18,262,0.40013209392023114,-0.03522,HORIZONTAL,23.3,24.0,,4.098333333333334,2.6333333333333333,26.75,27.15,28.35,25.3,17.5,15.2,2.3000000000000007,-0.01395,-0.00132,0.1326804983748646,0.05036099674972915,0.21500000000000002
2025-09-20 00:00:00,0,263,0.0,-0.11159999999999999,HORIZONTAL,21.6,22.4,,-0.8103333333333333,-1.216,25.2,25.4,26.75,28.35,17.4,15.05,2.349999999999998,0.9910000000000001,0.567,0.08959299999999999,0.0,0.17918599999999998
2025-09-20 06:00:00,6,263,0.13339178104133212,-27.6,TRACKING_AM,24.9,26.6,,25.764666666666667,24.2,25.95,26.35,25.2,26.75,17.45,15.05,2.3999999999999986,1024.5,824.5,0.3429458634886241,0.3058917269772482,0.38
2025-09-20 12:00:00,12,263,48.811748007070854,27.8,TRACKING_PM,26.4,27.4,,82.3,74.46666666666667,28.9,29.950000000000003,25.95,25.2,17.7,15.25,2.4499999999999993,489.0,556.0,0.6858238533766703,0.812481040086674,0.5591666666666667
2025-09-20 18:00:00,18,263,0.13339178104133212,-0.035199999999999995,HORIZONTAL,23.2,22.9,,6.386333333333333,4.182333333333333,27.1,27.65,28.9,25.95,17.55,15.1,2.450000000000001,-0.010596999999999999,-0.010785,0.14987309136872515,0.07691284940411701,0.2228333333333333
2025-09-21 00:00:00,0,264,0.0,-0.1041,HORIZONTAL,21.6,22.2,,-0.7200000000000001,-1.151,25.1,25.25,27.1,28.9,17.35,14.85,2.5000000000000018,0.3345,0.4,0.08653908333333338,0.0,0.17307816666666676
2025-09-21 06:00:00,6,264,0.0,-27.5,TRACKING_AM,24.9,25.7,,16.55666666666667,15.49,25.45,25.65,25.1,27.1,17.35,14.85,2.5000000000000018,423.5,343.0,0.300341975442398,0.16485061755146266,0.4358333333333333
2025-09-21 12:00:00,12,264,48.40825199292916,21.36,TRACKING_PM,22.1,23.0,3.81,21.3,17.78,25.65,25.65,25.45,25.1,28.25,22.0,6.25,226.0,191.0,0.3887356446370531,0.21547128927410622,0.562
2025-09-21 18:00:00,18,264,0.0,-0.02848,HORIZONTAL,18.4,19.5,5.92,-0.26933333333333337,-1.1233333333333333,22.75,22.6,25.65,25.45,30.95,25.9,5.050000000000001,-0.0019084999999999998,-0.01185,0.22574999999999998,0.0,0.45149999999999996
2025-09-22 00:00:00,0,265,0.0,-0.08646000000000001,HORIZONTAL,16.0,17.1,7.36,0.11933333333333333,-0.49066666666666664,21.55,21.5,22.75,25.65,28.65,23.8,4.849999999999998,1.225,1.1749999999999998,0.18531666666666669,0.0,0.37063333333333337
2025-09-22 06:00:00,6,265,0.0,-27.4,TRACKING_AM,17.5,19.4,9.98,19.38,21.016666666666666,20.6,20.9,21.55,22.75,27.049999999999997,22.5,4.549999999999997,1064.5,863.0,0.44313327916215245,0.4130998916576382,0.4731666666666667
2025-09-22 12:00:00,12,265,48.004815761076024,27.52,TRACKING_PM,22.4,22.9,7.41,76.46666666666665,68.39999999999999,23.15,23.95,20.6,21.55,24.4,21.15,3.25,481.0,569.5,0.7862543336944745,0.9040086673889491,0.6685
2025-09-22 18:00:00,18,265,0.0,-0.03184,HORIZONTAL,16.0,16.1,0.613,6.901466666666667,4.917000000000001,21.549999999999997,21.799999999999997,23.15,20.6,23.35,20.6,2.75,-0.010875,-0.008005,0.17246124593716144,0.08542249187432287,0.2595
2025-09-23 00:00:00,0,266,0.0,-0.07954,HORIZONTAL,13.7,14.9,8.89,0.22313333333333332,-0.063,19.200000000000003,19.4,21.549999999999997,23.15,22.75,20.3,2.4499999999999993,0.8345,0.7915,0.100271,0.0,0.200542
2025-09-23 06:00:00,6,266,0.0,-27.3,TRACKING_AM,15.6,17.2,9.14,22.930333333333333,23.03407,18.6,19.05,19.200000000000003,21.549999999999997,24.700000000000003,21.6,3.1000000000000014,595.0,513.5,0.5055245214879018,0.4077157096424702,0.6033333333333334
2025-09-23 12:00:00,12,266,47.60155885837381,27.4,TRACKING_PM,21.0,21.9,10.9,86.46666666666665,74.3,22.6,23.15,18.6,19.200000000000003,25.05,21.950000000000003,3.099999999999998,341.0,428.5,0.7367038642109065,0.8927410617551462,0.5806666666666667
2025-09-23 18:00:00,18,266,0.0,-0.02848,HORIZONTAL,16.1,17.1,7.5,7.575666666666667,4.839,20.6,20.4,22.6,18.6,27.65,24.85,2.799999999999997,-0.0058985,-0.010195000000000001,0.2170538244853738,0.08410764897074757,0.35000000000000003
2025-09-24 00:00:00,0,267,0.0,-0.06562,HORIZONTAL,13.0,14.2,8.13,0.4993633333333334,-0.7953333333333333,18.700000000000003,18.2,20.6,22.6,28.75,28.4,0.3500000000000014,0.8305,0.634,0.18574408333333337,0.0,0.37148816666666673
2025-09-24 06:00:00,6,267,0.0,-27.139999999999997,TRACKING_AM,15.7,17.9,10.4,24.47,21.458,18.2,18.45,18.700000000000003,20.6,31.15,27.3,3.849999999999998,1031.5,839.5,0.48056181654026725,0.3989569664138678,0.5621666666666667
2025-09-24 12:00:00,12,267,47.19860077854583,27.3,TRACKING_PM,20.5,21.1,8.4,80.96666666666665,69.39999999999999,21.25,21.9,18.2,18.700000000000003,27.75,23.6,4.149999999999999,423.0,542.0,0.775666395810762,0.8734994582881906,0.6778333333333334
2025-09-24 18:00:00,18,267,0.0,-0.02848,HORIZONTAL,14.6,14.6,1.04,6.6113333333333335,4.931,19.6,19.799999999999997,21.25,18.2,26.25,22.6,3.6499999999999986,-0.013155,-0.01167,0.18286523654749007,0.0803971397616468,0.2853333333333333
2025-09-25 00:00:00,0,268,0.0,-0.06022000000000001,HORIZONTAL,13.5,14.5,6.22,0.3782666666666667,0.031666666666666655,17.9,17.95,19.6,21.25,25.5,22.05,3.4499999999999993,0.209,0.08585,0.11704914166666666,0.0,0.23409828333333332
2025-09-25 06:00:00,6,268,0.0,-27.0,TRACKING_AM,17.4,19.1,9.18,24.060133333333336,22.44666666666667,18.6,18.9,17.9,19.6,24.75,21.55,3.1999999999999993,981.0,797.5,0.40838150595882994,0.3772630119176598,0.4395
2025-09-25 12:00:00,12,268,46.79606092676765,27.2,TRACKING_PM,20.9,21.9,7.87,85.39999999999999,74.76666666666667,21.9,22.5,18.6,17.9,24.0,20.75,3.25,455.5,521.0,0.7321190863127482,0.85807150595883,0.6061666666666666
2025-09-25 18:00:00,18,268,0.0,-0.02848,HORIZONTAL,17.6,18.5,7.17,5.719333333333334,4.491666666666667,20.5,20.6,21.9,18.6,24.0,20.4,3.6000000000000014,-0.00882,-0.009805000000000001,0.1587482773564464,0.07449655471289277,0.24300000000000002
2025-09-26 00:00:00,0,269,0.0,-0.05442,HORIZONTAL,14.2,15.1,4.45,-0.12266666666666666,-0.38133333333333336,18.5,18.6,20.5,21.9,23.799999999999997,20.25,3.549999999999997,1.91,2.06,0.09982833333333334,0.0,0.19965666666666668
2025-09-26 06:00:00,6,269,0.0,-26.9,TRACKING_AM,18.9,20.3,7.09,22.572666666666667,22.426666666666666,19.2,19.65,18.5,20.5,27.3,22.45,4.850000000000001,722.0,601.0,0.44979196460816184,0.24875059588299028,0.6508333333333334
2025-09-26 12:00:00,12,269,46.394058584284885,27.0,TRACKING_PM,22.4,23.6,8.53,90.33333333333333,75.56666666666668,22.35,22.85,19.2,18.5,26.9,22.299999999999997,4.600000000000001,450.5,538.0,0.7448171722643553,0.8121343445287107,0.6775
2025-09-26 18:00:00,18,269,0.0,-0.035199999999999995,HORIZONTAL,17.8,18.4,6.67,7.297999999999999,4.058333333333334,20.8,20.9,22.35,19.2,25.85,21.65,4.200000000000003,-0.008855,-0.00617,0.18428874684001445,0.07824416034669555,0.29033333333333333
2025-09-27 00:00:00,0,270,0.0,-0.054459999999999995,HORIZONTAL,15.4,16.4,5.31,-0.33066666666666666,-0.7733333333333334,19.1,19.2,20.8,22.35,25.35,21.25,4.100000000000001,0.772,0.3725,0.12235741666666669,0.0,0.24471483333333338
2025-09-27 06:00:00,6,270,0.0,-26.8,TRACKING_AM,19.2,20.9,8.94,26.393666666666665,25.608999999999998,19.6,19.95,19.1,20.8,24.799999999999997,20.9,3.8999999999999986,730.0,596.5,0.4294219140483929,0.2561771614301192,0.6026666666666666
2025-09-27 12:00:00,12,270,45.99271287306749,26.9,TRACKING_PM,22.8,24.0,7.43,88.46666666666665,75.2,23.25,23.7,19.6,19.1,24.3,20.45,3.8500000000000014,469.0,531.5,0.7109059227157819,0.7821451787648971,0.6396666666666667
2025-09-27 18:00:00,18,270,0.0,-0.03186,HORIZONTAL,20.2,20.4,0.782,3.625,1.9533333333333334,22.049999999999997,22.2,23.25,19.6,23.95,20.25,3.6999999999999993,0.0007549999999999999,-0.0014800000000000002,0.1610149115204045,0.05019648970747563,0.27183333333333337
2025-09-28 00:00:00,0,271,0.0,-0.04578,HORIZONTAL,18.3,19.1,3.58,-0.353,-0.9843333333333333,20.65,20.8,22.049999999999997,23.25,23.799999999999997,20.15,3.6499999999999986,0.008320000000000001,-0.00301,0.12025088499999999,0.0,0.24050176999999998
2025-09-28 06:00:00,6,271,0.0,-26.7,TRACKING_AM,20.0,21.7,10.4,11.068666666666667,11.276666666666666,20.95,21.0,20.65,22.049999999999997,23.75,20.1,3.6499999999999986,372.5,307.5,0.26945636330805345,0.06807939328277357,0.4708333333333333
2025-09-28 12:00:00,12,271,45.59214272051148,26.8,TRACKING_PM,21.1,22.9,13.4,46.43333333333334,42.166666666666664,22.65,22.7,20.95,20.65,23.45,19.75,3.6999999999999993,377.0,346.5,0.42937450343084144,0.34808234019501627,0.5106666666666666
2025-09-28 18:00:00,18,271,0.0,-0.02848,HORIZONTAL,19.8,21.0,10.6,0.29000000000000004,0.046666666666666634,21.55,21.5,22.65,20.95,23.15,19.5,3.6499999999999986,-0.0056672499999999995,-0.008005,0.12474996388587936,0.010333261105092095,0.23916666666666664
2025-09-29 00:00:00,0,272,0.0,-0.03806,HORIZONTAL,16.5,17.5,7.2,-0.6953333333333335,-0.864,20.25,20.2,21.55,22.65,22.95,19.35,3.599999999999998,0.20800000000000002,0.527,0.10437249999999999,0.0,0.20874499999999999
2025-09-29 06:00:00,6,272,0.0,-26.6,TRACKING_AM,19.7,21.5,11.8,28.856099999999998,29.602666666666668,20.3,20.4,20.25,21.55,25.95,21.5,4.449999999999999,689.0,611.5,0.4311916756951969,0.216216684723727,0.6461666666666668
2025-09-29 12:00:00,12,272,45.19246682419814,26.7,TRACKING_PM,21.4,23.0,10.8,64.16666666666667,59.23333333333333,22.65,22.55,20.3,20.25,25.9,21.5,4.399999999999999,358.5,376.0,0.5377644456482484,0.5066955579631636,0.5688333333333334
2025-09-29 18:00:00,18,272,0.0,-0.02848,HORIZONTAL,19.2,19.8,2.27,0.35400000000000004,-0.06999999999999999,21.4,21.25,22.65,20.3,25.1,20.9,4.200000000000003,-0.006144999999999999,-0.014249999999999999,0.14394188876850847,0.00805044420368364,0.2798333333333333
2025-09-30 00:00:00,0,273,0.0,-0.035960000000000006,HORIZONTAL,17.1,18.2,6.61,-0.7799999999999999,-1.08,20.25,20.2,21.4,22.65,24.65,20.700000000000003,3.9499999999999957,0.09855,0.0451,0.12460727500000003,0.0,0.24921455000000006
2025-09-30 06:00:00,6,273,0.0,-26.46,TRACKING_AM,21.0,22.2,7.59,25.15233333333333,24.533,20.9,21.05,20.25,21.4,24.35,20.5,3.8500000000000014,883.0,710.5,0.41639474900686174,0.30645616468039005,0.5263333333333334
2025-09-30 12:00:00,12,273,44.79380361672117,26.580000000000002,TRACKING_PM,23.3,24.0,7.21,89.16666666666667,77.63333333333333,23.85,24.2,20.9,20.25,23.8,20.049999999999997,3.7500000000000036,424.0,414.0,0.6893897616468039,0.7942795232936078,0.5844999999999999
